WASP-24 b	0	1.032	1.104	2.3412083	0.0359	0.0	0.0	0.0	0.0	83.64	1514.1	0.0	transit	2010	10/11/29	15.1477777778	2.34333333333	330.0	1.129	1.147	0.07	6075.0	0.0	
WASP-17 b	0	0.486	1.991	3.735438	0.0515	0.028	0.0	0.0	0.0	86.83	1517.8	0.0	transit	2009	12/04/08	15.9975	-27.9383333333	0.0	1.2	1.38	-0.19	6650.0	0.0	
WASP-26 b	0	1.028	1.281	2.7566004	0.03985	0.0	0.0	0.0	0.0	82.91	1521.3	0.0	transit	2010	12/07/05	0.306944444444	-14.7327777778	250.0	1.12	1.34	-0.02	5950.0	0.0	
OGLE-TR-182 b	0	1.06	1.47	3.9791	0.051	0.0	0.0	0.0	0.0	85.7	1235.0	0.0	transit	2007	10/06/24	11.1552777778	-60.9047222222	0.0	1.14	1.14	0.37	5924.0	0.0	
HD 209458 b	0	0.714	1.38	3.52474859	0.04747	0.0004	0.0	0.0	0.0	86.59	1316.1	0.0	transit	1999	12/07/05	22.0527777778	18.8844444444	47.0	1.148	1.146	0.02	6075.0	0.0	
HAT-P-43 b	0	0.66	1.283	3.332688	0.0443	0.0	0.0	0.0	0.0	88.7	1361.0	0.0	transit	2013	13/01/02	8.595	10.2066666667	543.0	1.048	1.104	0.23	0.0	5.7	
HAT-P-2 b	0	8.74	0.951	5.6334729	0.0674	0.5171	0.0	0.0	0.0	90.0	1343.6	0.0	transit	2007	12/07/05	16.3433333333	41.0480555556	118.0	1.36	1.64	0.14	6290.0	0.0	
HAT-P-28 b	0	0.626	1.212	3.257215	0.0434	0.051	0.0	0.0	0.0	88.0	1262.4	0.0	transit	2011	11/03/09	0.866666666667	34.7283333333	395.0	1.025	1.103	0.12	5680.0	0.0	
Uranus	0	0.0457	0.362775	30687.153	19.18797948	0.0468574	172.43404441	314.20276625	73.96250215	0.77298127	60.0	0.0		1781	12/01/01	0.0	0.0	0.0	1.0	1.0	1e-08	0.0	0.0	
CoRoT-16 b	0	0.535	1.17	5.35227	0.0618	0.33	0.0	0.0	0.0	85.01	1085.5	0.0	transit	2010	11/06/14	18.5683333333	-5.9975	840.0	1.098	1.19	0.19	5650.0	0.0	
WASP-39 b	0	0.28	1.27	4.055259	0.0486	0.0	0.0	0.0	0.0	87.83	1021.8	0.0	transit	2011	11/09/08	14.4883333333	-2.55555555556	230.0	0.93	0.895	-0.12	5400.0	0.0	
Kepler-6 b	0	0.669	1.323	3.234723	0.04567	0.0	0.0	0.0	0.0	86.8	1374.1	0.0	transit	2010	11/12/01	19.7891666667	48.24	0.0	1.209	1.391	0.34	5647.0	0.0	
HD 17156 b	0	3.191	1.095	21.2163979	0.1623	0.6768	0.0	0.0	0.0	87.21	790.5	0.0	transit	2007	12/04/08	2.82888888889	71.7533333333	78.24	1.275	1.508	0.24	6079.0	0.0	
CoRoT-2 b	0	3.31	1.465	1.7429964	0.0281	0.0	0.0	0.0	0.0	87.84	1392.7	0.0	transit	2007	12/04/05	19.4519444444	1.38388888889	300.0	0.97	0.902	0.0	5575.0	0.0	
HAT-P-25 b	0	0.567	1.19	3.652836	0.0466	0.032	0.0	0.0	0.0	87.6	1100.1	0.0	transit	2010	10/12/11	3.22916666667	25.1975	297.0	1.01	0.959	0.31	5500.0	0.0	
HAT-P-22 b	0	2.147	1.08	3.21222	0.0414	0.016	0.0	0.0	0.0	86.9	1171.7	0.0	transit	2010	10/12/11	10.3788888889	50.1283333333	82.0	0.916	1.04	0.24	5302.0	0.0	
WASP-4 b	0	1.1215	1.363	1.33823187	0.02312	0.0	0.0	0.0	0.0	88.8	1710.4	0.0	transit	2007	11/04/04	23.5708333333	-41.9386111111	300.0	0.93	1.15	-0.03	5500.0	0.0	
HAT-P-6 b	0	1.057	1.33	3.853003	0.05235	0.0	0.0	0.0	0.0	85.51	1529.9	0.0	transit	2007	12/07/05	23.6516666667	42.4661111111	200.0	1.29	1.46	-0.13	6570.0	0.0	
CoRoT-12 b	0	0.917	1.44	2.828042	0.04016	0.07	0.0	0.0	0.0	85.48	1318.7	0.0	transit	2010	10/06/14	6.71777777778	-0.703611111111	1150.0	1.078	1.116	0.16	5675.0	0.0	
WASP-12 b	0	1.404	1.736	1.0914222	0.02293	0.0	0.0	0.0	0.0	86.0	2319.7	0.0	transit	2008	12/07/05	6.50916666667	29.6722222222	427.0	1.35	1.599	0.3	6300.0	0.0	
HAT-P-17 b	0	0.534	1.01	10.338523	0.0882	0.346	0.0	0.0	0.0	89.2	707.1	0.0	transit	2010	12/04/03	21.6358333333	30.4886111111	90.0	0.857	0.837	0.0	5246.0	0.0	
WASP-34 b	0	0.59	1.22	4.3176782	0.0524	0.038	0.0	0.0	0.0	85.2	1058.7	0.0	transit	2010	10/12/13	11.0266666667	-22.1394444444	120.0	1.01	0.93	-0.02	5700.0	0.0	
Gliese 3470 b	0	0.04372523	0.440159	3.33671	0.03557	0.0	0.0	0.0	0.0	88.3	603.5	0.0	transit	2012	13/01/28	7.985	15.3916666667	30.7	0.539	0.568	0.2	3600.0	0.0	
Kepler-8 b	0	0.603	1.419	3.52254	0.0483	0.0	0.0	0.0	0.0	84.07	1519.5	0.0	transit	2010	12/07/05	18.7525	42.4511111111	1330.0	1.213	1.486	-0.055	6213.0	0.0	
Kepler-21 b	0	0.033	0.1459	2.785755	0.042507	0.0	0.0	0.0	0.0	82.58	1788.2	0.0	transit	2011	11/12/12	19.1575	38.7138888889	108.0	1.34	1.86	-0.15	6131.0	0.0	
HATS-1 b	0	1.855	1.302	3.446459	0.0444	0.12	0.0	0.0	0.0	85.6	1250.3	0.0	transit	2012	12/06/08	11.7016666667	-22.6452777778	303.0	0.986	1.038	-0.06	5870.0	0.0	
WASP-44 b	0	0.869	1.002	2.4238133	0.03445	0.0	0.0	0.0	0.0	86.02	1304.0	0.0	transit	2011	13/01/14	0.260277777778	-10.0619444444	0.0	0.917	0.865	0.06	5410.0	4.1	
Gliese 1214 b	0	0.02	0.245	1.58040482	0.014	0.27	0.0	0.0	0.0	88.8	519.6	0.0	transit	2009	10/12/07	17.2552777778	4.96388888889	13.0	0.153	0.21	0.39	3026.0	0.0	
HD 149026 b	0	0.356	0.718	2.8758916	0.04288	0.0	0.0	0.0	0.0	85.3	1601.5	0.0	transit	2005	12/07/05	16.5080555556	38.3472222222	78.9	1.3	1.497	0.36	6147.0	0.0	
WASP-16 b	0	0.855	1.008	3.1186009	0.0421	0.0	0.0	0.0	0.0	85.22	1160.0	0.0	transit	2009	12/07/05	14.3122222222	-19.7244444444	0.0	1.022	0.946	0.01	5550.0	0.0	
WASP-61 b	0	2.06	1.24	3.8559	0.0514	0.0	0.0	0.0	0.0	89.35	1417.5	0.0	transit	2011	12/04/24	5.02	-25.9458333333	480.0	1.22	1.36	-0.1	6250.0	0.0	
WASP-8 b	0	2.244	1.038	8.158715	0.0801	0.31	0.0	0.0	0.0	88.55	846.5	0.0	transit	2008	12/04/08	23.9933333333	-34.9686111111	87.0	1.033	0.953	0.17	5600.0	0.0	
HAT-P-31 b	0	2.171	1.07	5.005425	0.055	0.245	0.0	0.0	0.0	87.1	1324.7	0.0	transit	2011	11/06/08	18.1025	26.4266666667	354.0	1.218	1.36	0.15	6065.0	0.0	
XO-1 b	0	0.9	1.184	3.9415128	0.0488	0.0	0.0	0.0	0.0	89.31	1168.0	0.0	transit	2006	10/10/11	16.0366666667	28.1697222222	200.0	1.0	0.928	0.0	5940.0	0.0	
KOI-872 b	0	6.0	0.812	33.60134	0.1967	0.01	0.0	0.0	0.0	89.033	496.9	0.0	timing	2012	12/05/12	19.2847222222	42.6041666667	857.0	0.902	0.94	0.41	5155.0	0.0	
Qatar-2 b	0	2.487	1.144	1.3371182	0.02149	0.0	0.0	0.0	0.0	88.3	1179.7	0.0	transit	2011	11/10/28	13.8436111111	-5.19611111111	0.0	0.74	0.713	0.0	4645.0	0.0	
HAT-P-11 b	0	0.081	0.452	4.887804	0.053	0.198	0.0	0.0	0.0	88.5	790.9	0.0	transit	2009	09/05/09	19.8472222222	48.0808333333	38.0	0.81	0.75	0.31	4780.0	0.0	
Kepler-11 g	0	0.07864251	0.303463	118.37774	0.466	0.0	0.0	0.0	0.0	89.8	386.4	0.0	transit	2011	13/03/04	19.8077777778	41.9091666667	613.20279	0.961	1.053	0.0	5663.0	8.1	
Kepler-11 f	0	0.006291401	0.226003	46.68876	0.25	0.013	0.0	0.0	0.0	89.4	525.3	0.0	transit	2011	13/03/04	19.8077777778	41.9091666667	613.20279	0.961	1.053	0.0	5663.0	8.1	
Kepler-11 e	0	0.0251656	0.380924	31.9959	0.195	0.012	0.0	0.0	0.0	88.8	596.4	0.0	transit	2011	13/03/04	19.8077777778	41.9091666667	613.20279	0.961	1.053	0.0	5663.0	8.1	
Kepler-11 d	0	0.022963	0.28341522	22.68719	0.155	0.004	0.0	0.0	0.0	89.3	658.7	0.0	transit	2011	13/03/04	19.8077777778	41.9091666667	613.20279	0.961	1.053	0.0	5663.0	8.1	
Kepler-11 c	0	0.00912253	0.2615439	13.02502	0.107	0.026	0.0	0.0	0.0	89.0	806.8	0.0	transit	2011	13/03/04	19.8077777778	41.9091666667	613.20279	0.961	1.053	0.0	5663.0	8.1	
Kepler-11 b	0	0.00597683	0.16403453	10.30375	0.091	0.045	0.0	0.0	0.0	88.5	870.7	0.0	transit	2011	13/03/04	19.8077777778	41.9091666667	613.20279	0.961	1.053	0.0	5663.0	8.1	
TrES-4 A b	2	0.917	1.706	3.5539268	0.05084	0.0	0.0	0.0	0.0	82.81	1782.0	0.0	transit	2007	13/01/27	17.8869444444	37.2116666667	485.0	0.88	0.85	0.001	0.0	0.0	
KOI-94 b	0	0.0330298	0.1558328	3.743208	0.05119	0.25	0.0	0.0	0.0	89.3	1486.0	0.0	transit	2012	13/03/15	19.8222222222	41.8911111111	426.2	1.277	1.52	0.0228	6182.0	3.16	
Earth	0	0.0031457007	0.091130294	365.2422	1.00000018	0.01673163	102.93005885	100.46691572	-5.11260389	-0.00054346	255.0	0.0		0	12/01/01	0.0	0.0	0.0	1.0	1.0	1e-08	0.0	0.0	
WASP-48 b	0	0.98	1.67	2.143634	0.03444	0.0	0.0	0.0	0.0	80.09	1882.7	0.0	transit	2011	11/04/15	19.4108333333	55.4730555556	0.0	1.19	1.75	-0.12	5990.0	0.0	
WASP-43 b	0	2.034	1.036	0.81347753	0.01526	0.0035	0.0	0.0	0.0	82.33	1317.6	0.0	transit	2011	12/05/29	10.3272222222	-8.19361111111	0.0	0.717	0.667	-0.01	4520.0	0.0	
HATS-2 b	0	1.345	1.168	1.354133	0.023	0.0	0.0	0.0	0.0	87.2	1577.0	0.0	transit	2013	13/04/08	11.7825	-21.6372222222	360.0	0.88	0.89	0.15	5227.0	9.7	
